season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age
1976,2,kyalami,True,False,False,False,False,ertl,Austrian,hesketh,24,15,0,0,0,0,0,0,27
1976,2,kyalami,True,False,False,False,False,ickx,Belgian,wolf,19,16,0,0,8,0,0,6,31
1976,2,kyalami,True,False,False,False,False,emerson_fittipaldi,Brazilian,fittipaldi,21,17,0,0,13,0,0,9,29
1976,2,kyalami,True,False,False,False,False,regazzoni,Swiss,ferrari,9,18,0,0,7,9,1,1,36
1976,2,kyalami,True,False,False,False,False,laffite,French,ligier,8,19,0,0,18,0,0,10,32
1976,2,kyalami,True,False,False,False,False,jarier,French,shadow,15,20,0,0,15,4,0,3,29
1976,2,kyalami,True,False,False,False,False,pace,Brazilian,brabham-alfa_romeo,14,21,0,0,10,0,0,8,31
1976,2,kyalami,True,False,False,False,False,nilsson,Swedish,team_lotus,25,22,0,0,0,0,0,11,27
1976,2,kyalami,True,False,False,False,False,reutemann,Argentine,brabham-alfa_romeo,11,23,0,0,12,0,0,8,33
1976,2,kyalami,True,False,False,False,False,peterson,Swedish,march,13,24,0,0,19,3,0,4,32
1976,2,kyalami,True,False,False,False,False,ian_scheckter,South African,tyrrell,16,25,0,0,0,6,0,2,28
1976,3,long_beach,True,False,False,False,False,regazzoni,Swiss,ferrari,1,1,0,0,10,18,2,1,36
1976,3,long_beach,True,False,False,False,False,lauda,Austrian,ferrari,4,2,18,2,1,18,2,1,27
1976,3,long_beach,True,False,False,False,False,depailler,French,tyrrell,2,3,6,0,2,9,0,2,31
1976,3,long_beach,True,False,False,False,False,laffite,French,ligier,12,4,0,0,25,0,0,16,32
1976,3,long_beach,True,False,False,False,False,mass,German,mclaren,14,5,5,0,4,7,0,3,29
1976,3,long_beach,True,False,False,False,False,emerson_fittipaldi,Brazilian,fittipaldi,16,6,0,0,19,0,0,12,29
1976,3,long_beach,True,False,False,False,False,jarier,French,shadow,7,7,0,0,24,4,0,4,29
1976,3,long_beach,True,False,False,False,False,amon,New Zealander,ensign,17,8,0,0,21,0,0,14,32
1976,3,long_beach,True,False,False,False,False,pace,Brazilian,brabham-alfa_romeo,13,9,0,0,14,0,0,10,31
1976,3,long_beach,True,False,False,False,False,peterson,Swedish,march,6,10,0,0,26,3,0,5,32
1976,3,long_beach,True,False,False,False,False,jones,Australian,surtees,19,11,0,0,0,0,0,13,29
1976,3,long_beach,True,False,False,False,False,watson,British,penske,9,12,2,0,8,2,0,6,29
1976,3,long_beach,True,False,False,False,False,scheckter,South African,tyrrell,11,13,5,0,5,9,0,2,26
1976,3,long_beach,True,False,False,False,False,pryce,British,shadow,5,14,4,0,6,4,0,4,26
1976,3,long_beach,True,False,False,False,False,mario_andretti,American,parnelli,15,15,1,0,9,1,0,7,36
1976,3,long_beach,True,False,False,False,False,hunt,British,mclaren,3,16,6,0,3,7,0,3,28
1976,3,long_beach,True,False,False,False,False,stuck,German,march,18,17,3,0,7,3,0,5,25
1976,3,long_beach,True,False,False,False,False,brambilla,Italian,march,20,18,0,0,12,3,0,5,38
1976,3,long_beach,True,False,False,False,False,reutemann,Argentine,brabham-alfa_romeo,10,19,0,0,18,0,0,10,33
1976,3,long_beach,True,False,False,False,False,nilsson,Swedish,team_lotus,8,20,0,0,28,0,0,11,27
1976,3,long_beach,True,False,False,False,False,leclere,French,wolf,0,21,0,0,20,0,0,8,30
1976,3,long_beach,True,False,False,False,False,hoffmann,Brazilian,fittipaldi,0,22,0,0,16,0,0,12,23
1976,3,long_beach,True,False,False,False,False,merzario,Italian,march,0,23,0,0,0,3,0,5,33
1976,3,long_beach,True,False,False,False,False,evans,British,team_lotus,0,24,0,0,15,0,0,11,28
1976,3,long_beach,True,False,False,False,False,ickx,Belgian,wolf,0,25,0,0,11,0,0,8,31
1976,3,long_beach,True,False,False,False,False,ertl,Austrian,hesketh,0,26,0,0,23,0,0,15,27
1976,3,long_beach,True,False,False,False,False,lunger,American,surtees,0,27,0,0,17,0,0,13,30
1976,4,jarama,True,False,False,False,False,hunt,British,mclaren,1,1,6,0,5,9,0,3,28
1976,4,jarama,True,False,False,False,False,lauda,Austrian,ferrari,2,2,24,2,1,27,3,1,27
1976,4,jarama,True,False,False,False,False,nilsson,Swedish,team_lotus,7,3,0,0,28,0,0,14,27
1976,4,jarama,True,False,False,False,False,reutemann,Argentine,brabham-alfa_romeo,12,4,0,0,23,0,0,12,34
1976,4,jarama,True,False,False,False,False,amon,New Zealander,ensign,10,5,0,0,14,0,0,11,32
1976,4,jarama,True,False,False,False,False,pace,Brazilian,brabham-alfa_romeo,11,6,0,0,17,0,0,12,31
1976,4,jarama,True,False,False,False,False,ickx,Belgian,wolf,21,7,0,0,15,0,0,10,31
1976,4,jarama,True,False,False,False,False,pryce,British,shadow,22,8,4,0,7,4,0,4,26
1976,4,jarama,True,False,False,False,False,jones,Australian,surtees,20,9,0,0,27,0,0,15,29
1976,4,jarama,True,False,False,False,False,leclere,French,wolf,23,10,0,0,24,0,0,10,30
1976,4,jarama,True,False,False,False,False,regazzoni,Swiss,ferrari,5,11,9,1,3,27,3,1,36
1976,4,jarama,True,False,False,False,False,laffite,French,ligier,8,12,3,0,9,3,0,6,32
1976,4,jarama,True,False,False,False,False,perkins,Australian,boro,24,13,0,0,0,0,0,0,26
1976,4,jarama,True,False,False,False,False,mass,German,mclaren,4,14,7,0,4,9,0,3,29
1976,4,jarama,True,False,False,False,False,jarier,French,shadow,15,15,0,0,13,4,0,4,29
1976,4,jarama,True,False,False,False,False,scheckter,South African,tyrrell,14,16,5,0,6,13,0,2,26
1976,4,jarama,True,False,False,False,False,watson,British,penske,13,17,2,0,10,2,0,7,29
1976,4,jarama,True,False,False,False,False,merzario,Italian,march,18,18,0,0,30,3,0,5,33
1976,4,jarama,True,False,False,False,False,mario_andretti,American,team_lotus,9,19,1,0,12,0,0,14,36
1976,4,jarama,True,False,False,False,False,depailler,French,tyrrell,3,20,10,0,2,13,0,2,31
1976,4,jarama,True,False,False,False,False,brambilla,Italian,march,6,21,0,0,16,3,0,5,38
1976,4,jarama,True,False,False,False,False,stuck,German,march,17,22,3,0,8,3,0,5,25
1976,4,jarama,True,False,False,False,False,peterson,Swedish,march,16,23,0,0,19,3,0,5,32
1976,4,jarama,True,False,False,False,False,emerson_fittipaldi,Brazilian,fittipaldi,19,24,1,0,11,1,0,8,29
1976,4,jarama,True,False,False,False,False,lunger,American,surtees,0,25,0,0,22,0,0,15,30
1976,4,jarama,True,False,False,False,False,kessel,Swiss,brabham-ford,0,26,0,0,0,0,0,0,26
1976,4,jarama,True,False,False,False,False,zapico,Spanish,williams,0,27,0,0,0,0,0,13,31
1976,4,jarama,True,False,False,False,False,villota,Spanish,brabham-ford,0,28,0,0,0,0,0,0,29
1976,4,jarama,True,False,False,False,False,ertl,Austrian,hesketh,0,29,0,0,26,0,0,16,27
1976,4,jarama,True,False,False,False,False,hoffmann,Brazilian,fittipaldi,0,30,0,0,21,1,0,8,23
1976,5,zolder,True,False,False,False,False,lauda,Austrian,ferrari,1,1,30,2,1,33,3,1,27
1976,5,zolder,True,False,False,False,False,regazzoni,Swiss,ferrari,2,2,9,1,4,33,3,1,36
1976,5,zolder,True,False,False,False,False,laffite,French,ligier,4,3,3,0,10,3,0,8,32
1976,5,zolder,True,False,False,False,False,scheckter,South African,tyrrell,7,4,5,0,6,13,0,3,26
1976,5,zolder,True,False,False,False,False,jones,Australian,surtees,16,5,0,0,20,0,0,14,29
1976,5,zolder,True,False,False,False,False,mass,German,mclaren,18,6,7,0,5,18,1,2,29
1976,5,zolder,True,False,False,False,False,watson,British,penske,17,7,2,0,13,2,0,10,30
1976,5,zolder,True,False,False,False,False,perkins,Australian,boro,20,8,0,0,27,0,0,16,26
1976,5,zolder,True,False,False,False,False,jarier,French,shadow,14,9,0,0,18,4,0,4,29
1976,5,zolder,True,False,False,False,False,pryce,British,shadow,13,10,4,0,7,4,0,4,26
1976,5,zolder,True,False,False,False,False,leclere,French,wolf,25,11,0,0,22,0,0,13,30
1976,5,zolder,True,False,False,False,False,kessel,Swiss,brabham-ford,23,12,0,0,0,0,0,19,26
1976,5,zolder,True,False,False,False,False,lunger,American,surtees,26,13,0,0,26,0,0,14,30
1976,5,zolder,True,False,False,False,False,pace,Brazilian,brabham-alfa_romeo,9,14,1,0,14,3,0,6,31
1976,5,zolder,True,False,False,False,False,amon,New Zealander,ensign,8,15,2,0,12,2,0,9,32
1976,5,zolder,True,False,False,False,False,hunt,British,mclaren,3,16,15,1,2,18,1,2,28
1976,5,zolder,True,False,False,False,False,stuck,German,march,15,17,3,0,9,3,0,7,25
1976,5,zolder,True,False,False,False,False,ertl,Austrian,hesketh,24,18,0,0,29,0,0,17,27
1976,5,zolder,True,False,False,False,False,depailler,French,tyrrell,4,19,10,0,3,13,0,3,31
1976,5,zolder,True,False,False,False,False,mario_andretti,American,team_lotus,11,20,1,0,16,4,0,5,36
1976,5,zolder,True,False,False,False,False,neve,Belgian,brabham-ford,19,21,0,0,0,0,0,19,26
1976,5,zolder,True,False,False,False,False,merzario,Italian,march,21,22,0,0,0,3,0,7,33
1976,5,zolder,True,False,False,False,False,reutemann,Argentine,brabham-alfa_romeo,12,23,3,0,11,3,0,6,34
1976,5,zolder,True,False,False,False,False,peterson,Swedish,march,10,24,0,0,23,3,0,7,32
1976,5,zolder,True,False,False,False,False,nilsson,Swedish,team_lotus,22,25,4,0,8,4,0,5,27
1976,5,zolder,True,False,False,False,False,brambilla,Italian,march,5,26,0,0,19,3,0,7,38
1976,5,zolder,True,False,False,False,False,emerson_fittipaldi,Brazilian,fittipaldi,0,27,1,0,15,1,0,11,29
1976,5,zolder,True,False,False,False,False,ickx,Belgian,wolf,0,28,0,0,17,0,0,13,31
1976,5,zolder,True,False,False,False,False,edwards,British,hesketh,0,29,0,0,0,0,0,17,33
1976,6,monaco,False,False,True,False,False,lauda,Austrian,ferrari,1,1,39,3,1,42,4,1,27
1976,6,monaco,False,False,True,False,False,scheckter,South African,tyrrell,5,2,8,0,6,16,0,3,26
1976,6,monaco,False,False,True,False,False,depailler,French,tyrrell,4,3,10,0,4,16,0,3,31
1976,6,monaco,False,False,True,False,False,stuck,German,march,6,4,3,0,10,3,0,8,25
1976,6,monaco,False,False,True,False,False,mass,German,mclaren,11,5,8,0,5,19,1,2,29
1976,6,monaco,False,False,True,False,False,emerson_fittipaldi,Brazilian,fittipaldi,7,6,1,0,16,1,0,12,29
1976,6,monaco,False,False,True,False,False,pryce,British,shadow,15,7,4,0,8,4,0,5,26
1976,6,monaco,False,False,True,False,False,jarier,French,shadow,10,8,0,0,19,4,0,5,29
1976,6,monaco,False,False,True,False,False,pace,Brazilian,brabham-alfa_romeo,13,9,1,0,15,3,0,7,31
1976,6,monaco,False,False,True,False,False,watson,British,penske,17,10,2,0,12,2,0,9,30
1976,6,monaco,False,False,True,False,False,leclere,French,wolf,18,11,0,0,23,0,0,14,30
1976,6,monaco,False,False,True,False,False,laffite,French,ligier,8,12,7,0,7,7,0,4,32
1976,6,monaco,False,False,True,False,False,amon,New Zealander,ensign,12,13,2,0,13,2,0,10,32
1976,6,monaco,False,False,True,False,False,regazzoni,Swiss,ferrari,2,14,15,1,2,42,4,1,36
1976,6,monaco,False,False,True,False,False,nilsson,Swedish,team_lotus,16,15,4,0,9,4,0,6,27
1976,6,monaco,False,False,True,False,False,peterson,Swedish,march,3,16,0,0,24,3,0,8,32
1976,6,monaco,False,False,True,False,False,hunt,British,mclaren,14,17,15,1,3,19,1,2,28
1976,6,monaco,False,False,True,False,False,brambilla,Italian,march,9,18,0,0,21,3,0,8,38
1976,6,monaco,False,False,True,False,False,jones,Australian,surtees,19,19,2,0,14,2,0,11,29
1976,6,monaco,False,False,True,False,False,reutemann,Argentine,brabham-alfa_romeo,20,20,3,0,11,3,0,7,34
1976,6,monaco,False,False,True,False,False,ickx,Belgian,wolf,0,21,0,0,18,0,0,14,31
1976,6,monaco,False,False,True,False,False,pescarolo,French,surtees,0,22,0,0,0,2,0,11,33
1976,6,monaco,False,False,True,False,False,perkins,Australian,boro,0,23,0,0,20,0,0,15,26
1976,6,monaco,False,False,True,False,False,ertl,Austrian,hesketh,0,24,0,0,30,0,0,18,27
1976,6,monaco,False,False,True,False,False,merzario,Italian,march,0,25,0,0,0,3,0,8,33
1976,7,anderstorp,False,False,True,False,False,scheckter,South African,tyrrell,1,1,14,0,5,22,0,2,26
1976,7,anderstorp,False,False,True,False,False,depailler,French,tyrrell,4,2,14,0,4,22,0,2,31
1976,7,anderstorp,False,False,True,False,False,lauda,Austrian,ferrari,5,3,48,4,1,51,5,1,27
1976,7,anderstorp,False,False,True,False,False,laffite,French,ligier,7,4,7,0,7,7,0,4,32
1976,7,anderstorp,False,False,True,False,False,hunt,British,mclaren,8,5,15,1,3,21,1,3,28
1976,7,anderstorp,False,False,True,False,False,regazzoni,Swiss,ferrari,11,6,15,1,2,51,5,1,36
1976,7,anderstorp,False,False,True,False,False,peterson,Swedish,march,9,7,0,0,24,6,0,5,32
1976,7,anderstorp,False,False,True,False,False,pace,Brazilian,brabham-alfa_romeo,10,8,1,0,16,3,0,8,31
1976,7,anderstorp,False,False,True,False,False,pryce,British,shadow,12,9,4,0,9,4,0,6,27
1976,7,anderstorp,False,False,True,False,False,brambilla,Italian,march,15,10,0,0,21,6,0,5,38
1976,7,anderstorp,False,False,True,False,False,mass,German,mclaren,13,11,10,0,6,21,1,3,29
1976,7,anderstorp,False,False,True,False,False,jarier,French,shadow,14,12,0,0,18,4,0,6,29
1976,7,anderstorp,False,False,True,False,False,jones,Australian,surtees,18,13,2,0,14,2,0,11,29
1976,7,anderstorp,False,False,True,False,False,merzario,Italian,march,19,14,0,0,0,6,0,5,33
1976,7,anderstorp,False,False,True,False,False,lunger,American,surtees,24,15,0,0,26,2,0,11,30
1976,7,anderstorp,False,False,True,False,False,ertl,Austrian,hesketh,23,16,0,0,0,0,0,18,27
1976,7,anderstorp,False,False,True,False,False,stuck,German,march,20,17,6,0,8,6,0,5,25
1976,7,anderstorp,False,False,True,False,False,mario_andretti,American,team_lotus,2,18,1,0,17,4,0,7,36
1976,7,anderstorp,False,False,True,False,False,amon,New Zealander,ensign,3,19,2,0,13,2,0,10,32
1976,7,anderstorp,False,False,True,False,False,leclere,French,wolf,25,20,0,0,23,0,0,14,30
1976,7,anderstorp,False,False,True,False,False,perkins,Australian,boro,22,21,0,0,20,0,0,15,26
1976,7,anderstorp,False,False,True,False,False,emerson_fittipaldi,Brazilian,fittipaldi,21,22,2,0,15,2,0,12,29
1976,7,anderstorp,False,False,True,False,False,kessel,Swiss,brabham-ford,26,23,0,0,28,0,0,17,26
1976,7,anderstorp,False,False,True,False,False,nilsson,Swedish,team_lotus,6,24,4,0,10,4,0,7,27
1976,7,anderstorp,False,False,True,False,False,reutemann,Argentine,brabham-alfa_romeo,16,25,3,0,11,3,0,8,34
1976,7,anderstorp,False,False,True,False,False,watson,British,penske,17,26,2,0,12,2,0,9,30
1976,7,anderstorp,False,False,True,False,False,nelleman,Danish,brabham-ford,0,27,0,0,0,0,0,17,32
1976,8,ricard,True,False,False,False,False,hunt,British,mclaren,1,1,17,1,4,23,1,3,28
1976,8,ricard,True,False,False,False,False,depailler,French,tyrrell,3,2,20,0,3,31,1,2,31
1976,8,ricard,True,False,False,False,False,watson,British,penske,8,3,2,0,12,2,0,9,30
1976,8,ricard,True,False,False,False,False,pace,Brazilian,brabham-alfa_romeo,5,4,1,0,16,3,0,8,31
1976,8,ricard,True,False,False,False,False,mario_andretti,American,team_lotus,7,5,1,0,17,4,0,7,36
1976,8,ricard,True,False,False,False,False,scheckter,South African,tyrrell,9,6,23,1,2,31,1,2,26
1976,8,ricard,True,False,False,False,False,stuck,German,march,17,7,6,0,8,6,0,5,25
1976,8,ricard,True,False,False,False,False,pryce,British,shadow,16,8,4,0,9,4,0,6,27
1976,8,ricard,True,False,False,False,False,merzario,Italian,march,20,9,0,0,29,6,0,5,33
1976,8,ricard,True,False,False,False,False,ickx,Belgian,wolf,19,10,0,0,19,0,0,14,31
1976,8,ricard,True,False,False,False,False,reutemann,Argentine,brabham-alfa_romeo,10,11,3,0,11,3,0,8,34
1976,8,ricard,True,False,False,False,False,jarier,French,shadow,15,12,0,0,18,4,0,6,29
1976,8,ricard,True,False,False,False,False,leclere,French,wolf,22,13,0,0,24,0,0,14,30
1976,8,ricard,True,False,False,False,False,laffite,French,ligier,13,14,10,0,6,10,0,4,32
1976,8,ricard,True,False,False,False,False,mass,German,mclaren,14,15,10,0,7,23,1,3,29
1976,8,ricard,True,False,False,False,False,lunger,American,surtees,23,16,0,0,26,2,0,11,30
1976,8,ricard,True,False,False,False,False,edwards,British,hesketh,25,17,0,0,0,0,0,18,33
1976,8,ricard,True,False,False,False,False,neve,Belgian,ensign,26,18,0,0,0,2,0,10,26
1976,8,ricard,True,False,False,False,False,peterson,Swedish,march,6,19,0,0,20,6,0,5,32
1976,8,ricard,True,False,False,False,False,jones,Australian,surtees,18,20,2,0,14,2,0,11,29
1976,8,ricard,True,False,False,False,False,brambilla,Italian,march,11,21,0,0,21,6,0,5,38
1976,8,ricard,True,False,False,False,False,emerson_fittipaldi,Brazilian,fittipaldi,21,22,2,0,15,2,0,12,29
1976,8,ricard,True,False,False,False,False,pescarolo,French,surtees,24,23,0,0,0,2,0,11,33
1976,8,ricard,True,False,False,False,False,regazzoni,Swiss,ferrari,4,24,16,1,5,55,5,1,36
1976,8,ricard,True,False,False,False,False,lauda,Austrian,ferrari,2,25,52,4,1,55,5,1,27
1976,8,ricard,True,False,False,False,False,nilsson,Swedish,team_lotus,12,26,4,0,10,4,0,7,27
1976,8,ricard,True,False,False,False,False,ertl,Austrian,hesketh,29,27,0,0,0,0,0,18,27
1976,8,ricard,True,False,False,False,False,magee,British,brabham-ford,0,28,0,0,0,0,0,17,30
1976,8,ricard,True,False,False,False,False,hoffmann,Brazilian,fittipaldi,0,29,0,0,27,2,0,12,23
1976,8,ricard,True,False,False,False,False,kessel,Swiss,brabham-ford,0,30,0,0,28,0,0,17,26
1976,9,brands_hatch,False,False,True,False,False,lauda,Austrian,ferrari,1,1,52,4,1,55,5,1,27
1976,9,brands_hatch,False,False,True,False,False,scheckter,South African,tyrrell,8,2,24,1,4,37,1,2,26
1976,9,brands_hatch,False,False,True,False,False,watson,British,penske,11,3,6,0,8,6,0,5,30
1976,9,brands_hatch,False,False,True,False,False,pryce,British,shadow,20,4,4,0,10,4,0,9,27
1976,9,brands_hatch,False,False,True,False,False,jones,Australian,surtees,19,5,2,0,16,2,0,11,29
1976,9,brands_hatch,False,False,True,False,False,emerson_fittipaldi,Brazilian,fittipaldi,21,6,2,0,17,2,0,12,29
1976,9,brands_hatch,False,False,True,False,False,ertl,Austrian,hesketh,23,7,0,0,0,0,0,18,27
1976,9,brands_hatch,False,False,True,False,False,pace,Brazilian,brabham-alfa_romeo,16,8,4,0,12,6,0,7,31
1976,9,brands_hatch,False,False,True,False,False,jarier,French,shadow,24,9,0,0,18,4,0,9,30
1976,9,brands_hatch,False,False,True,False,False,hunt,British,mclaren,2,10,26,2,2,31,2,3,28
1976,9,brands_hatch,False,False,True,False,False,nilsson,Swedish,team_lotus,14,11,4,0,11,6,0,6,27
1976,9,brands_hatch,False,False,True,False,False,peterson,Swedish,march,7,12,0,0,20,6,0,8,32
1976,9,brands_hatch,False,False,True,False,False,lunger,American,surtees,18,13,0,0,27,2,0,11,30
1976,9,brands_hatch,False,False,True,False,False,depailler,French,tyrrell,5,14,26,0,3,37,1,2,31
1976,9,brands_hatch,False,False,True,False,False,reutemann,Argentine,brabham-alfa_romeo,15,15,3,0,13,6,0,7,34
1976,9,brands_hatch,False,False,True,False,False,merzario,Italian,march,9,16,0,0,23,6,0,8,33
1976,9,brands_hatch,False,False,True,False,False,regazzoni,Swiss,ferrari,4,17,16,1,5,55,5,1,36
1976,9,brands_hatch,False,False,True,False,False,laffite,French,ligier,13,18,10,0,6,10,0,4,32
1976,9,brands_hatch,False,False,True,False,False,evans,British,brabham-ford,22,19,0,0,26,0,0,17,29
1976,9,brands_hatch,False,False,True,False,False,brambilla,Italian,march,10,20,0,0,21,6,0,8,38
1976,9,brands_hatch,False,False,True,False,False,pescarolo,French,surtees,26,21,0,0,0,2,0,11,33
1976,9,brands_hatch,False,False,True,False,False,amon,New Zealander,ensign,6,22,2,0,15,2,0,10,32
1976,9,brands_hatch,False,False,True,False,False,mario_andretti,American,team_lotus,3,23,3,0,14,6,0,6,36
1976,9,brands_hatch,False,False,True,False,False,mass,German,mclaren,12,24,10,0,7,31,2,3,29
1976,9,brands_hatch,False,False,True,False,False,stuck,German,march,17,25,6,0,9,6,0,8,25
1976,9,brands_hatch,False,False,True,False,False,edwards,British,hesketh,25,26,0,0,0,0,0,18,33
1976,9,brands_hatch,False,False,True,False,False,ickx,Belgian,wolf,0,27,0,0,19,0,0,14,31
1976,9,brands_hatch,False,False,True,False,False,galica,British,surtees,0,28,0,0,0,2,0,11,31
1976,9,brands_hatch,False,False,True,False,False,wilds,British,shadow,0,29,0,0,0,4,0,9,30
1976,9,brands_hatch,False,False,True,False,False,lombardi,Italian,brabham-ford,0,30,0,0,0,0,0,17,35
1976,10,nurburgring,False,False,False,True,False,hunt,British,mclaren,1,1,26,2,3,31,2,3,28
1976,10,nurburgring,False,False,False,True,False,scheckter,South African,tyrrell,8,2,30,1,2,43,1,2,26
1976,10,nurburgring,False,False,False,True,False,mass,German,mclaren,9,3,10,0,8,31,2,3,29
1976,10,nurburgring,False,False,False,True,False,pace,Brazilian,brabham-alfa_romeo,7,4,4,0,12,6,0,8,31
